2024-03-04 18:49:43
Return in %: 371.893625 num trades: 9 Longs entered: 5 Shorts entereed: 4 win %: 33.333333% Duration Long: 242 Duration Short: 52
Return in %: 384.031329 num trades: 55 Longs entered: 28 Shorts entereed: 27 win %: 41.818182% Duration Long: 197 Duration Short: 96
Return in %: 196.898607 num trades: 39 Longs entered: 20 Shorts entereed: 19 win %: 35.897436% Duration Long: 203 Duration Short: 90
Return in %: 196.728396 num trades: 33 Longs entered: 17 Shorts entereed: 16 win %: 39.393939% Duration Long: 210 Duration Short: 83
Return in %: 258.281255 num trades: 29 Longs entered: 15 Shorts entereed: 14 win %: 37.931034% Duration Long: 207 Duration Short: 86
Return in %: 267.869946 num trades: 27 Longs entered: 14 Shorts entereed: 13 win %: 37.037037% Duration Long: 208 Duration Short: 85
Return in %: 310.641264 num trades: 27 Longs entered: 14 Shorts entereed: 13 win %: 40.740741% Duration Long: 213 Duration Short: 80
Return in %: 348.407723 num trades: 23 Longs entered: 12 Shorts entereed: 11 win %: 39.130435% Duration Long: 219 Duration Short: 74
Return in %: 490.900766 num trades: 25 Longs entered: 13 Shorts entereed: 12 win %: 40.000000% Duration Long: 217 Duration Short: 76
Return in %: 543.284147 num trades: 17 Longs entered: 9 Shorts entereed: 8 win %: 35.294118% Duration Long: 219 Duration Short: 74
Return in %: 546.577567 num trades: 17 Longs entered: 9 Shorts entereed: 8 win %: 35.294118% Duration Long: 220 Duration Short: 73
Return in %: 550.859987 num trades: 17 Longs entered: 9 Shorts entereed: 8 win %: 35.294118% Duration Long: 218 Duration Short: 75
Return in %: 653.354470 num trades: 17 Longs entered: 9 Shorts entereed: 8 win %: 47.058824% Duration Long: 218 Duration Short: 75
Return in %: 773.513212 num trades: 15 Longs entered: 8 Shorts entereed: 7 win %: 40.000000% Duration Long: 216 Duration Short: 77
Return in %: 813.873100 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 45.454545% Duration Long: 214 Duration Short: 79
Return in %: 716.774867 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 45.454545% Duration Long: 215 Duration Short: 78
Return in %: 662.730672 num trades: 15 Longs entered: 8 Shorts entereed: 7 win %: 33.333333% Duration Long: 219 Duration Short: 74
Return in %: 650.047664 num trades: 13 Longs entered: 7 Shorts entereed: 6 win %: 30.769231% Duration Long: 220 Duration Short: 73
